rank,followers,engagement_rate,category,potential_reach,country,channel_name,channel_id
53,5000000.0,0.85,entertainment and music,1500000.0,egypt,Ahmed Zaher,ahmedzaherofficial1
54,5000000.0,0.82,acting and drama celebrity actors,1500000.0,egypt,Menna Fadali 🤍,manoushafadali
55,4900000.0,0.36,fitness and health health & fitness humor food & drink,1500000.0,egypt,Mr Olympia Big Ramy,big_ramy
56,4800000.0,1.72,travel fashion and accessories modeling lifestyle,1400000.0,egypt,menna_el_sonny|منة السُني,menna_el_sonny
57,4700000.0,0.88,fashion and accessories beauty and self care celebrity actors,1400000.0,egypt,Amina Khalil,aminakhalilofficial
58,4600000.0,2.2,unknown,1400000.0,egypt,Mahmoud Trezeguet Official,mahmoudtrezeguet
59,4600000.0,0.86,acting and drama fitness and health training coaching,1400000.0,egypt,احمد العوضي_ Ahmed Elawady,ahmed.elawady
60,4500000.0,0.11,sports news video games modeling,1400000.0,egypt,FilGoal,filgoal
61,4500000.0,0.06,entertainment and music romance and wedding celebrity modeling,1400000.0,egypt,Randa Elbehairy,randaelbehairyofficial
62,4500000.0,1.2,acting and drama entertainment and music celebrity music,1400000.0,egypt,محمد الشرنوبي,sharnouby
63,4200000.0,0.06,acting and drama arts and crafts celebrity actors,1300000.0,egypt,Hana Shiha,hanashiha
64,4099999.9999999995,0.29,fashion,1200000.0,egypt,Khaled Youssef,khaledyoussef_official
65,4000000.0,3.78,celebrity,1200000.0,egypt,Amal Reda | أمال رضا,amal_aboalmgd
66,4000000.0,0.54,celebrity modeling,1200000.0,egypt,Rania Youssef,raniayoussef_
67,3900000.0,0.14,actors,1200000.0,egypt,Ghada Adel,ghadaadel1
68,3900000.0,2.37,acting and drama upskilling celebrity lifestyle,1200000.0,egypt,Abdulhalim Barakat,haleem_official
69,3800000.0,0.91,acting and drama celebrity modeling,1100000.0,egypt,Asser Yassin ♣️,asser_yassin
70,3800000.0,1.4,modeling actors,1100000.0,egypt,Dhafer L'Abidine ظافر العابدين,dhaferlabidine
71,3700000.0,0.37,unknown,1100000.0,egypt,Angham,anghamofficial
72,3600000.0,0.19,acting and drama,1100000.0,egypt,Heidy Karam,heidykaram
73,3600000.0,0.12,celebrity music film actors,1100000.0,egypt,Bassem Youssef,bassem
74,3500000.0,0.24,entertainment and music medical health,1100000.0,egypt,Hany Shaker,hanyshaker
75,3500000.0,0.3,arts and crafts entertainment and music romance and wedding celebrity,1000000.0,egypt,Youssra يسرا,youssra
76,3400000.0,0.32,acting and drama actors,1000000.0,egypt,Darine Haddad,dareen_haddad
77,3400000.0,0.09,entertainment and music,1000000.0,egypt,Mona Elshazly - منى الشاذلي,monaelshazly.official
78,3400000.0,0.54,acting and drama celebrity actors,1000000.0,egypt,Reham Ayman,rehamayman
79,3400000.0,2.89,fashion and accessories,1000000.0,egypt,Salma abdelazeem,salma_abdelazeem66
80,3300000.0,4.8,acting and drama,1000000.0,egypt,محمد عادل,mohamed.adil
81,3300000.0,2.09,soccer sports,994300.0,egypt,ahmed hegazy,ahmedhegazy6
82,3200000.0,1.05,education upskilling celebrity modeling,969600.0,egypt,Huda Elmufti,hudaelmufti
83,3200000.0,0.66,acting and drama entertainment and music romance and wedding celebrity,966300.0,egypt,Dina Fouad دينا فؤاد,dinafouad.official
84,3200000.0,1.02,beauty and self care health and medical services,964800.0,egypt,Dr.Nour,dr.nour.dentist
85,3200000.0,1.68,life and society celebrity modeling,959400.0,egypt,Asmaa Galal أسماء جلال,asmaa_galal
86,3200000.0,0.94,entertainment and music singer music songwriting,958600.0,egypt,Tamer Ashour,tamerashourofficial
87,3200000.0,0.96,celebrity modeling fashion design,948200.0,egypt,خالد انور - khaled Anwar,khaledanwarr
88,3100000.0,5.36,auto and vehicles,944500.0,egypt,Mariam Seif | مريم سيف,mariamseiif
89,3100000.0,0.08,art fashion music,938600.0,egypt,دوللي شاهين,dollyshahine
90,3100000.0,0.86,unknown,934600.0,egypt,Saad Samir,saadssamirr20
91,3100000.0,0.84,celebrity modeling hair & beauty celebrities,932100.0,egypt,Salma Abu Deif,salmaabudeif
92,3100000.0,0.13,acting and drama entertainment and music,932000.0,egypt,Ahmed.elshobokshy.official,elshobokshy.1
93,3100000.0,0.45,entertainment and music arts and crafts music actors,925400.0,egypt,Hassan El Shafei,hassanelshafei
94,3100000.0,4.51,entertainment and music,920000.0,egypt,W E G Z ® | ويجز,wegzofficial
95,3000000.0,0.1,band,914700.0,egypt,مي كساب,maikassab
96,3000000.0,0.8,acting and drama,906100.0,egypt,Yosra El Lozy,yosraellozyofficial
97,3000000.0,0.16,celebrity,894000.0,egypt,Amr Warda,ammrwardda
98,3000000.0,0.11,acting and drama celebrity actors modeling,885100.0,egypt,Ahmed Dawood - أحمد داود,adawoodofficial
99,2900000.0,0.6,entertainment and music tv host,876100.0,egypt,Wafaa Elkilany وفاء الكيلاني,elkilanywafaa
100,2800000.0,0.12,acting and drama entertainment and music fashion and accessories music,844900.0,egypt,Mariam Hussein/مريم حسين,mariamhusseinofficial
1,625100000.0,0.01,finance soccer,187500000.0,czechia,Cristiano Ronaldo,cristiano
2,501100000.0,0.01,sports soccer activity general general interest,150300000.0,czechia,Leo Messi,leomessi
3,429700000.0,1.09,beauty and self care entertainment and music music actors,128900000.0,czechia,Selena Gomez,selenagomez
4,400500000.0,0.58,beauty and self care product showcase modeling public figure,120100000.0,czechia,Kylie,kyliejenner
5,397800000.0,0.13,entertainment and music actors public figure,119300000.0,czechia,Dwayne Johnson,therock
6,380300000.0,0.58,entertainment and music music singer actors,114100000.0,czechia,Ariana Grande,arianagrande
7,364300000.0,0.32,fashion and accessories beauty and self care actors public figure,109300000.0,czechia,Kim Kardashian,kimkardashian
8,319900000.0,0.48,music singer,96000000.0,czechia,Beyoncé,beyonce
9,310600000.0,0.19,fashion and accessories modeling public figure,93200000.0,czechia,Khloé Kardashian,khloekardashian
10,294700000.0,1.12,food fashion and accessories modeling fashion model,88400000.0,czechia,Kendall,kendalljenner
11,293000000.0,0.37,entertainment and music music singer musician,87900000.0,czechia,Justin Bieber,justinbieber
12,283400000.0,0.58,entertainment and music music singer songwriting,85000000.0,czechia,Taylor Swift,taylorswift
13,267100000.00000003,0.02,sports cricket athlete,80100000.0,czechia,Virat Kohli,virat.kohli
14,253600000.0,0.01,art food and drink entertainment and music celebrity,76100000.0,czechia,Jennifer Lopez,jlo
15,229400000.0,0.18,fashion and accessories singer artist,68800000.0,czechia,Barbie,nickiminaj
16,224300000.0,0.5,entertainment and music business and finance modeling actors,67300000.0,czechia,Kourtney Kardashian Barker,kourtneykardash
17,220100000.0,0.58,sports soccer athlete,66000000.0,czechia,Neymar Jr,neymarjr
18,217200000.0,0.01,music,65099999.99999999,czechia,Miley Cyrus,mileycyrus
19,207100000.0,0.01,entertainment and music music singer bands musicians,62100000.0,czechia,KATY PERRY,katyperry
20,184800000.0,2.92,entertainment and music acting and drama celebrity actors,55500000.0,czechia,Zendaya,zendaya
21,180200000.0,0.06,entertainment and music comedian creators & celebrities,54100000.0,czechia,Kevin Hart,kevinhart4real
22,169000000.0,1.05,entertainment and music singer hair & beauty celebrities,50700000.0,czechia,Cardi B,iamcardib
23,157700000.0,0.96,sports basketball,47300000.0,czechia,👑,kingjames
24,157300000.0,0.01,entertainment and music singer songwriting music,47200000.0,czechia,Demi Lovato,ddlovato
25,152600000.0,0.01,music singer,45800000.0,czechia,badgalriri,badgalriri
26,148100000.0,0.2,entertainment and music sports soccer,44400000.0,czechia,Real Madrid C.F.,realmadrid
27,144200000.0,0.23,art singer artist,43300000.0,czechia,BROWN,chrisbrownofficial
28,143900000.0,0.92,entertainment and music singer rap,43200000.0,czechia,champagnepapi,champagnepapi
29,139600000.0,0.02,celebrity tv shows comedy actors,41900000.0,czechia,Ellen DeGeneres,ellendegeneres
30,111700000.0,2.54,sports business and finance home and garden soccer,33500000.0,czechia,Kylian Mbappé,k.mbappe
31,110200000.0,0.03,art singer,33100000.0,czechia,BILLIE EILISH,billieeilish
32,109200000.0,0.16,entertainment and music food actors artist,32700000.000000004,czechia,Gal Gadot,gal_gadot
33,102800000.0,0.64,producers director actors,30800000.0,czechia,Vin Diesel,vindiesel
34,102200000.0,7.02,singer,30700000.0,czechia,LISA,lalalalisa_m
35,90700000.0,0.72,actors artist creators & celebrities,27200000.0,czechia,Priyanka,priyankachopra
36,90500000.0,0.02,music singer musician band,27200000.0,czechia,Shakira,shakira
37,88700000.0,1.05,entertainment and music singer artist,26600000.0,czechia,DUA LIPA,dualipa
38,87300000.0,2.23,politics,26200000.0,czechia,Narendra Modi,narendramodi
39,87000000.0,0.64,sports soccer public figure,26100000.0,czechia,David Beckham,davidbeckham
40,84700000.0,0.06,entertainment and music music food chef,25400000.0,czechia,snoopdogg,snoopdogg
41,84200000.0,1.99,beauty and self care celebrity actors actor,25200000.0,czechia,Shraddha ✶,shraddhakapoor
42,84000000.0,5.14,singer,25200000.0,czechia,J,jennierubyjane
43,83700000.0,0.02,acting and drama celebrity actors actor,25100000.0,czechia,Alia Bhatt 💛,aliaabhatt
44,79700000.0,1.17,entertainment and music funny education life and society,23900000.0,czechia,Khabane Lame,khaby00
45,79700000.0,0.87,beauty and self care celebrity actors actor,23900000.0,czechia,Katrina Kaif,katrinakaif
46,78900000.0,2.18,entertainment and music actors,23700000.0,czechia,दीपिका पादुकोण,deepikapadukone
47,78600000.0,1.74,fashion and accessories business and finance modeling tv host,23600000.0,czechia,Gigi Hadid,gigihadid
48,77700000.0,4.57,art singer,23300000.0,czechia,JISOO🪐,sooyaaa__
49,77700000.0,0.77,entertainment and music singer musician,23300000.0,czechia,Neha Kakkar,nehakakkar
50,76500000.0,5.26,entertainment and music singer artist,23000000.0,czechia,ROSÉ,roses_are_rosie
51,76100000.0,1.42,sports entertainment and music soccer,22800000.0,czechia,Karim Benzema,karimbenzema
52,75800000.0,0.35,sports automotive soccer,22700000.0,czechia,Ronaldo de Assis Moreira,ronaldinho
53,75400000.0,1.41,entertainment and music fashion and accessories education celebrity,22600000.0,czechia,Emma Watson,emmawatson
54,75300000.0,0.21,entertainment and music family celebrity marketing and advertising,22600000.0,czechia,Raffi Ahmad and Nagita Slavina,raffinagita1717
55,74400000.0,2.32,entertainment and music music band singer,22300000.0,czechia,BTS official,bts.bighitofficial
56,73000000.0,0.03,music singer songwriting musician,21900000.0,czechia,Shawn Mendes,shawnmendes
57,72500000.0,0.08,art actors entertainment songwriting,21800000.0,czechia,Justin Timberlake,justintimberlake
58,71800000.0,1.95,art singer artist,21500000.0,czechia,Abel Tesfaye,theweeknd
59,70300000.0,0.34,art beauty acting and drama beauty and self care,21100000.0,czechia,Urvashi Rautela,urvashirautela
60,69200000.0,1.59,entertainment and music celebrity actor,20800000.0,czechia,Salman Khan,beingsalmankhan
61,68300000.0,0.02,entertainment and music celebrity actors actor,20500000.0,czechia,Akshay Kumar,akshaykumar
62,68300000.0,5.59,"entertainment and music humor film, music & books celebrities",20500000.0,czechia,KAROL G,karolg
63,67600000.0,0.49,sports soccer,20300000.0,czechia,Marcelo Vieira,marcelotwelve
64,66500000.0,1.42,entertainment and music celebrity singer music,20000000.0,czechia,camila,camila_cabello
65,66500000.0,4.52,entertainment and music acting and drama actors,19900000.0,czechia,Tom Holland,tomholland2013
66,65200000.0,2.27,entertainment and music actors artist,19500000.0,czechia,AnushkaSharma1588,anushkasharma
67,65099999.99999999,0.6,art entertainment and music music singer,19500000.0,czechia,Anitta 🎤,anitta
68,64700000.0,0.28,entertainment and music producers hip hop music artist,19400000.0,czechia,Will Smith,willsmith
69,64700000.0,18.09,art artist,19400000.0,czechia,V,thv
70,64300000.0,0.46,fashion and accessories auto and vehicles soccer,19300000.0,czechia,Zlatan Ibrahimović,iamzlatanibrahimovic
71,63900000.0,1.27,entertainment and music music singer,19200000.0,czechia,MALUMA,maluma
72,63500000.0,1.37,sports,19000000.0,czechia,Mohamed Salah,mosalah
73,63300000.0,0.02,celebrity actors,19000000.0,czechia,Millie Bobby Brown,milliebobbybrown
74,63000000.0,0.37,sports fashion and accessories soccer,18900000.0,czechia,Manchester United,manchesterunited
75,62800000.0,1.14,sports soccer,18800000.0,czechia,Sergio Ramos,sergioramos
76,62100000.0,0.2,entertainment and music celebrity actors producers,18600000.0,czechia,Leonardo DiCaprio,leonardodicaprio
77,62000000.0,0.02,actors,18600000.0,czechia,Zac Efron,zacefron
78,61100000.0,0.89,sports,18300000.0,czechia,Paul Labile Pogba,paulpogba
79,61000000.0,0.61,celebrity actors,18300000.0,czechia,disha patani (paatni) 🦋,dishapatani
80,60900000.0,1.83,technology modeling scientist,18300000.0,czechia,Bella 🦋,bellahadid
81,60400000.0,0.2,sports soccer sports team creators & celebrities,18100000.0,czechia,Juventus,juventus
82,59700000.0,1.02,entertainment and music funny celebrity comedy,17900000.0,czechia,Whindersson Nunes,whinderssonnunes
83,58500000.0,1.6,actors,17500000.0,czechia,Chris Hemsworth,chrishemsworth
84,58100000.0,0.03,books lifestyle modeling,17400000.0,czechia,Georgina Rodríguez,georginagio
85,57900000.0,0.02,entertainment and music music band musician band,17400000.0,czechia,BLΛƆKPIИK,blackpinkofficial
86,57600000.0,2.07,sports soccer,17300000.0,czechia,Paulo Dybala,paulodybala
87,57200000.0,0.02,entertainment and music actors artist,17200000.0,czechia,Tata Werneck,tatawerneck
88,57200000.0,0.62,actors,17100000.0,czechia,Robert Downey Jr.,robertdowneyjr
89,57100000.0,0.25,books pets author creators & celebrities,17100000.0,czechia,Michelle Obama,michelleobama
90,56800000.0,0.02,beauty and self care celebrity music lifestyle,17000000.0,czechia,Ayu Tingting,ayutingting92
91,56400000.0,0.96,shopping music singer songwriting,16900000.0,czechia,Lady Gaga,ladygaga
92,56400000.0,0.9,sports basketball athlete creators & celebrities,16900000.0,czechia,Wardell Curry,stephencurry30
93,55900000.0,4.14,singer music,16800000.0,czechia,Adele,adele
94,55700000.0,0.02,entertainment and music fashion and accessories celebrity actors,16700000.0,czechia,Prilly Latuconsina,prillylatuconsina96
95,55500000.0,0.87,art modeling artist,16600000.000000002,czechia,Kriti,kritisanon
96,55300000.0,0.27,beauty and self care modeling actors actor,16600000.000000002,czechia,Sunny Leone,sunnyleone
97,54600000.0,0.03,food music chef,16399999.999999998,czechia,Burak Özdemir,cznburak
98,54300000.0,0.21,art acting and drama fashion and accessories entertainment and music,16300000.0,czechia,Larissa Manoela,larissamanoela
99,54100000.0,0.05,beauty and self care blogger creators & celebrities,16200000.0,czechia,HUDA BEAUTY,hudabeauty
100,54000000.0,0.16,food business and finance chef,16200000.0,czechia,Nusr_et#Saltbae,nusr_et
1,4900000.0,0.37,nature,1500000.0,czechia,National Geographic,natgeo
2,3900000.0,0.33,entertainment & music,1200000.0,czechia,Jennifer Lopez,jlo
3,3800000.0,0.3,sports,1100000.0,czechia,433,433
4,3000000.0,0.6,sports,898100.0,czechia,Ronaldo de Assis Moreira,ronaldinho
5,2800000.0,0.24,entertainment & music,830900.0,czechia,Pubity,pubity
6,2500000.0,0.8,entertainment & music,764900.0,czechia,Anitta 🎤,anitta
7,2500000.0,0.15,photography,763800.0,czechia,Fabrizio Romano,fabriziorom
8,2500000.0,0.52,sports,735100.0,czechia,Manchester City,mancity
9,2300000.0,0.11,romance & wedding,677300.0,czechia,Virginia Fonseca Costa,virginia
10,2200000.0,0.14,fashion & accessories arts & crafts,652100.0,czechia,Vogue,voguemagazine
11,2100000.0,0.58,entertainment & music,617700.0,czechia,camila,camila_cabello
12,2000000.0,0.54,sports,589100.0,czechia,Richarlison,richarlison
13,1800000.0,0.21,entertainment & music,543200.0,czechia,Netflix Latinoamérica,netflixlat
14,1800000.0,0.15,entertainment & music,534700.0,czechia,CHOQUEI,choquei
15,1800000.0,0.3,funny,525200.0,czechia,Iran Ferreira,luvadepedreiro
16,1700000.0,0.22,sports,519600.0,czechia,DR. SHAQUILLE O'NEAL Ed.D.,shaq
17,1700000.0,0.58,entertainment & music,509100.0,czechia,KATY PERRY,katyperry
18,1700000.0,0.62,funny,504400.0,czechia,MEMEZAR • MEMES & MEME-CULTURE,memezar
19,1700000.0,3.26,entertainment & music,496200.0,czechia,BZRP,bizarrap
20,1600000.0,0.57,entertainment & music,487500.0,czechia,MEL MAIA 🍯,melissamelmaia
21,1600000.0,0.15,sports,482600.0,czechia,House of Highlights,houseofhighlights
22,1600000.0,0.08,entertainment & music funny romance & wedding life & society,475700.0,czechia,The Shade Room,theshaderoom
23,1500000.0,0.15,entertainment & music,460700.0,czechia,Alok Petrillo,alok
24,1500000.0,3.79,entertainment & music funny,459100.0,czechia,Luisillo El Pillo,luisitocomunica
25,1500000.0,0.49,entertainment & music,449900.0,czechia,JoJo,jojotodynho
26,1500000.0,0.3,entertainment & music,449900.0,czechia,Carlinhos Maia,carlinhosmaiaof
27,1500000.0,0.11,news,447200.0,czechia,CNN,cnn
28,1500000.0,0.3,entertainment & music arts & crafts animation & cosplay,443400.0,czechia,Zach King,zachking
29,1500000.0,0.32,travel,441700.0,czechia,BEAUTIFUL DESTINATIONS,beautifuldestinations
30,1500000.0,0.37,food,436000.0,czechia,Burak Özdemir,cznburak
31,1400000.0,0.38,entertainment & music,433300.0,czechia,Lele Pons,lelepons
32,1400000.0,0.28,entertainment & music romance & wedding,432400.0,czechia,🏛 Gusttavo Lima 🏛,gusttavolima
33,1400000.0,0.53,entertainment & music funny,432000.0,czechia,Sou Eu Na Vida,soueunavida
34,1400000.0,0.2,entertainment & music,431300.0,czechia,Wiz Khalifa,wizkhalifa
35,1400000.0,0.05,unknown,421500.0,czechia,Victoria's Secret,victoriassecret
36,1400000.0,0.69,fitness & health,420300.0,czechia,Mirella Santos,eumirellasantos
37,1400000.0,0.33,acting & drama business & entrepreneurship,417300.0,czechia,+A,maisa
38,1400000.0,0.43,sports,411900.0,czechia,James Rodríguez,jamesrodriguez10
39,1400000.0,0.58,unknown,408200.0,czechia,,6ix9ine
40,1400000.0,0.17,unknown,407700.0,czechia,Zé,zefelipecantor
41,1300000.0,0.59,entertainment & music,404100.0,czechia,LUÍSA SONZA,luisasonza
42,1300000.0,2.71,animation & cosplay,398700.0,czechia,Hande Erçel,handemiyy
43,1300000.0,0.15,entertainment & music,393900.0,czechia,Mia K.,miakhalifa
44,1300000.0,0.58,entertainment & music,386200.0,czechia,DOVE,dovecameron
45,1200000.0,0.54,nature travel photography,372600.0,czechia,EarthPix 🌎 Travel,earthpix
46,1200000.0,0.1,entertainment & music,372500.0,czechia,WorldStar Hip Hop / WSHH,worldstar
47,1200000.0,0.14,fashion & accessories entertainment & music,359400.0,czechia,Alfinetadas Dos Famosos 📌,alfinetei
48,1200000.0,0.31,funny,359300.0,czechia,Sincero Oficial,sincerooficial
49,1200000.0,0.48,entertainment & music,357800.0,czechia,MALUMA,maluma
50,1200000.0,0.1,entertainment & music,357000.0,czechia,Wesley Safadão,wesleysafadao
51,1200000.0,0.03,entertainment & music,353700.0,czechia,Hugo Gloss,hugogloss
52,1200000.0,0.58,games,350000.0,czechia,Rockstar Games,rockstargames
53,1200000.0,0.49,education upskilling,346700.0,czechia,Jay Shetty,jayshetty
54,1200000.0,0.23,entertainment & music,346700.0,czechia,O GIGANTE,leosantana
55,1100000.0,0.18,acting & drama fashion & accessories entertainment & music motherhood,344500.0,czechia,Larissa Manoela,larissamanoela
56,1100000.0,0.5,music,343300.0,czechia,Deive Leonardo,deiveleonardo
57,1100000.0,0.08,auto and vehicles,343300.0,czechia,"The World’s Coolest Cars, Design & Technology",supercarblondie
58,1100000.0,0.46,entertainment & music,338200.0,czechia,LUDMILLA,ludmilla
59,1100000.0,0.51,entertainment & music comedy,334100.0,czechia,Júlio Cocielo Estaniecki,cocielo
60,1100000.0,1.01,entertainment & music family,329800.0,czechia,Viih Tube,viihtube
61,1100000.0,0.77,entertainment & music funny,327100.0,czechia,FUCKJERRY,fuckjerry
62,1100000.0,0.09,nature animals entertainment & music life & society,319900.0,czechia,Rafa Kalimann,rafakalimann
63,1100000.0,0.29,beauty & self care,319400.0,czechia,BIANCA,bianca
64,1000000.0,0.28,beauty & self care,306400.0,czechia,Mari Maria,marimaria
65,1000000.0,0.49,entertainment & music,305300.0,czechia,IZA,iza
66,1000000.0,0.19,entertainment & music,304900.0,czechia,GKAY,gessicakayane
67,1000000.0,1.08,beauty & self care,304300.0,czechia,Sunny Leone,sunnyleone
68,1000000.0,0.59,beauty & self care,303900.0,czechia,,mccabelinho
69,1000000.0,0.19,entertainment & music acting & drama,303700.0,czechia,Sabrina Sato,sabrinasato
70,984800.0,0.39,funny,295400.0,czechia,Sarcasm,sarcastic_us
71,976200.0,0.58,sports,292900.0,czechia,Arsenal,arsenal
72,975700.0,0.18,entertainment & music,292700.0,czechia,Nazaré Amarga,nazareamarga
